"scenario_type","true_wr","design_wr","true_d","design_d","n_pairs","n_patients","design_method","kelly_fraction","burn_in","ramp","rejection_rate","se","median_crossing","median_final_evalue","target_power","alpha","n_sims"
"alternative",1.1,1.1,0.0844527324219911,0.0844527324219911,2305,4610,"Yu-Ganju WR",1,10,1,0,0,NA,0.121950863993313,0.8,0.05,2
"alternative",1.1,1.1,0.0844527324219911,0.0844527324219911,2305,4610,"Yu-Ganju WR",0.5,30,1,0,0,NA,1.10766428443102,0.8,0.05,2
"alternative",1.1,1.1,0.0844527324219911,0.0844527324219911,2305,4610,"Yu-Ganju WR",1,30,1,0,0,NA,0.133851714241627,0.8,0.05,2
"alternative",1.1,1.1,0.0844527324219911,0.0844527324219911,2305,4610,"Yu-Ganju WR",0.5,0,20,0.5,0.353553390593274,1842,20.2067932376299,0.8,0.05,2
"alternative",1.1,1.1,0.0844527324219911,0.0844527324219911,2305,4610,"Yu-Ganju WR",1,0,20,0.5,0.353553390593274,755,5.91922845109915,0.8,0.05,2
"alternative",1.1,1.1,0.0844527324219911,0.0844527324219911,2305,4610,"Yu-Ganju WR",0.5,10,20,0.5,0.353553390593274,1493,7.25943544079216,0.8,0.05,2
"alternative",1.1,1.1,0.0844527324219911,0.0844527324219911,2305,4610,"Yu-Ganju WR",1,10,20,1,0,253,0.405884093905807,0.8,0.05,2
"alternative",1.1,1.1,0.0844527324219911,0.0844527324219911,2305,4610,"Yu-Ganju WR",0.5,30,20,0,0,NA,3.46264826604999,0.8,0.05,2
"alternative",1.1,1.1,0.0844527324219911,0.0844527324219911,2305,4610,"Yu-Ganju WR",1,30,20,0,0,NA,0.180826928274237,0.8,0.05,2
"alternative",1.1,1.1,0.0844527324219911,0.0844527324219911,2305,4610,"Yu-Ganju WR",0.5,0,50,0.5,0.353553390593274,2002,6.47291803647572,0.8,0.05,2
"alternative",1.1,1.1,0.0844527324219911,0.0844527324219911,2305,4610,"Yu-Ganju WR",1,0,50,0,0,NA,0.100013561077701,0.8,0.05,2
"alternative",1.1,1.1,0.0844527324219911,0.0844527324219911,2305,4610,"Yu-Ganju WR",0.5,10,50,0.5,0.353553390593274,2279,12.1316665671862,0.8,0.05,2
"alternative",1.1,1.1,0.0844527324219911,0.0844527324219911,2305,4610,"Yu-Ganju WR",1,10,50,0.5,0.353553390593274,380,2.40601835502505,0.8,0.05,2
"alternative",1.1,1.1,0.0844527324219911,0.0844527324219911,2305,4610,"Yu-Ganju WR",0.5,30,50,0.5,0.353553390593274,1712,4.96982491571466,0.8,0.05,2
"alternative",1.1,1.1,0.0844527324219911,0.0844527324219911,2305,4610,"Yu-Ganju WR",1,30,50,0,0,NA,1.54186374236187,0.8,0.05,2
"null",1,1.2,0,0.161482391852927,630,1260,"Yu-Ganju WR",0.5,0,1,0,0,NA,0.359107002594796,0.8,0.05,2
"null",1,1.2,0,0.161482391852927,630,1260,"Yu-Ganju WR",1,0,1,0,0,NA,0.000136980079245482,0.8,0.05,2
"null",1,1.2,0,0.161482391852927,630,1260,"Yu-Ganju WR",0.5,10,1,0,0,NA,0.82621910286945,0.8,0.05,2
"null",1,1.2,0,0.161482391852927,630,1260,"Yu-Ganju WR",1,10,1,0,0,NA,0.0469965984058987,0.8,0.05,2
"null",1,1.2,0,0.161482391852927,630,1260,"Yu-Ganju WR",0.5,30,1,0,0,NA,0.631760391489922,0.8,0.05,2
"null",1,1.2,0,0.161482391852927,630,1260,"Yu-Ganju WR",1,30,1,0,0,NA,0.256075613185613,0.8,0.05,2
"null",1,1.2,0,0.161482391852927,630,1260,"Yu-Ganju WR",0.5,0,20,0,0,NA,0.467021521081556,0.8,0.05,2
"null",1,1.2,0,0.161482391852927,630,1260,"Yu-Ganju WR",1,0,20,0.5,0.353553390593274,259,0.121974220226009,0.8,0.05,2
"null",1,1.2,0,0.161482391852927,630,1260,"Yu-Ganju WR",0.5,10,20,0,0,NA,0.67039120122588,0.8,0.05,2
"null",1,1.2,0,0.161482391852927,630,1260,"Yu-Ganju WR",1,10,20,0,0,NA,0.415013707366916,0.8,0.05,2
"null",1,1.2,0,0.161482391852927,630,1260,"Yu-Ganju WR",0.5,30,20,0,0,NA,0.531991089193568,0.8,0.05,2
"null",1,1.2,0,0.161482391852927,630,1260,"Yu-Ganju WR",1,30,20,0,0,NA,0.254113293149406,0.8,0.05,2
"null",1,1.2,0,0.161482391852927,630,1260,"Yu-Ganju WR",0.5,0,50,0,0,NA,0.519210389221412,0.8,0.05,2
"null",1,1.2,0,0.161482391852927,630,1260,"Yu-Ganju WR",1,0,50,0,0,NA,0.231954907753771,0.8,0.05,2
"null",1,1.2,0,0.161482391852927,630,1260,"Yu-Ganju WR",0.5,10,50,0,0,NA,1.31942030810473,0.8,0.05,2
"null",1,1.2,0,0.161482391852927,630,1260,"Yu-Ganju WR",1,10,50,0,0,NA,0.336546026590756,0.8,0.05,2
"null",1,1.2,0,0.161482391852927,630,1260,"Yu-Ganju WR",0.5,30,50,0,0,NA,0.546648263194096,0.8,0.05,2
"null",1,1.2,0,0.161482391852927,630,1260,"Yu-Ganju WR",1,30,50,0.5,0.353553390593274,150,0.826678388463285,0.8,0.05,2
"alternative",1.2,1.2,0.161482391852927,0.161482391852927,630,1260,"Yu-Ganju WR",0.5,0,1,0,0,NA,6.32050623188848,0.8,0.05,2
"alternative",1.2,1.2,0.161482391852927,0.161482391852927,630,1260,"Yu-Ganju WR",1,0,1,0.5,0.353553390593274,6,0.00151962621308388,0.8,0.05,2
"alternative",1.2,1.2,0.161482391852927,0.161482391852927,630,1260,"Yu-Ganju WR",0.5,10,1,0.5,0.353553390593274,269,12.1575223910126,0.8,0.05,2
"alternative",1.2,1.2,0.161482391852927,0.161482391852927,630,1260,"Yu-Ganju WR",1,10,1,0.5,0.353553390593274,448,6.3210000426354,0.8,0.05,2
"alternative",1.2,1.2,0.161482391852927,0.161482391852927,630,1260,"Yu-Ganju WR",0.5,30,1,0,0,NA,3.88415037013357,0.8,0.05,2
"alternative",1.2,1.2,0.161482391852927,0.161482391852927,630,1260,"Yu-Ganju WR",1,30,1,0,0,NA,0.487529267428196,0.8,0.05,2
"alternative",1.2,1.2,0.161482391852927,0.161482391852927,630,1260,"Yu-Ganju WR",0.5,0,20,0,0,NA,0.758339225332896,0.8,0.05,2
"alternative",1.2,1.2,0.161482391852927,0.161482391852927,630,1260,"Yu-Ganju WR",1,0,20,0.5,0.353553390593274,466,719.368167303924,0.8,0.05,2
"alternative",1.2,1.2,0.161482391852927,0.161482391852927,630,1260,"Yu-Ganju WR",0.5,10,20,0,0,NA,1.36231563855688,0.8,0.05,2
"alternative",1.2,1.2,0.161482391852927,0.161482391852927,630,1260,"Yu-Ganju WR",1,10,20,0.5,0.353553390593274,386,10.3678265502897,0.8,0.05,2
"alternative",1.2,1.2,0.161482391852927,0.161482391852927,630,1260,"Yu-Ganju WR",0.5,30,20,0,0,NA,2.5263193791423,0.8,0.05,2
"alternative",1.2,1.2,0.161482391852927,0.161482391852927,630,1260,"Yu-Ganju WR",1,30,20,1,0,481.5,750.850232503022,0.8,0.05,2
"alternative",1.2,1.2,0.161482391852927,0.161482391852927,630,1260,"Yu-Ganju WR",0.5,0,50,0.5,0.353553390593274,276,28.7594285417964,0.8,0.05,2
"alternative",1.2,1.2,0.161482391852927,0.161482391852927,630,1260,"Yu-Ganju WR",1,0,50,0.5,0.353553390593274,53,0.64186780791551,0.8,0.05,2
"alternative",1.2,1.2,0.161482391852927,0.161482391852927,630,1260,"Yu-Ganju WR",0.5,10,50,0.5,0.353553390593274,528,9.43289596379095,0.8,0.05,2
"alternative",1.2,1.2,0.161482391852927,0.161482391852927,630,1260,"Yu-Ganju WR",1,10,50,0.5,0.353553390593274,484,14.7323022249885,0.8,0.05,2
"alternative",1.2,1.2,0.161482391852927,0.161482391852927,630,1260,"Yu-Ganju WR",0.5,30,50,0,0,NA,1.54771140342027,0.8,0.05,2
"alternative",1.2,1.2,0.161482391852927,0.161482391852927,630,1260,"Yu-Ganju WR",1,30,50,0.5,0.353553390593274,630,11.5142610332064,0.8,0.05,2
"null",1,1.3,0,0.232229108033415,305,610,"Yu-Ganju WR",0.5,0,1,0,0,NA,0.434139167473691,0.8,0.05,2
"null",1,1.3,0,0.232229108033415,305,610,"Yu-Ganju WR",1,0,1,0,0,NA,0.000332862550594081,0.8,0.05,2
"null",1,1.3,0,0.232229108033415,305,610,"Yu-Ganju WR",0.5,10,1,0,0,NA,2.23564933106582,0.8,0.05,2
"null",1,1.3,0,0.232229108033415,305,610,"Yu-Ganju WR",1,10,1,0,0,NA,0.287719185043724,0.8,0.05,2
"null",1,1.3,0,0.232229108033415,305,610,"Yu-Ganju WR",0.5,30,1,0,0,NA,1.78932841323023,0.8,0.05,2
"null",1,1.3,0,0.232229108033415,305,610,"Yu-Ganju WR",1,30,1,0,0,NA,0.185492456284627,0.8,0.05,2
"null",1,1.3,0,0.232229108033415,305,610,"Yu-Ganju WR",0.5,0,20,0,0,NA,0.955900554595128,0.8,0.05,2
"null",1,1.3,0,0.232229108033415,305,610,"Yu-Ganju WR",1,0,20,0.5,0.353553390593274,35,0.140803158446548,0.8,0.05,2
"null",1,1.3,0,0.232229108033415,305,610,"Yu-Ganju WR",0.5,10,20,0,0,NA,0.42808927467512,0.8,0.05,2
"null",1,1.3,0,0.232229108033415,305,610,"Yu-Ganju WR",1,10,20,0,0,NA,0.248098389192631,0.8,0.05,2
"null",1,1.3,0,0.232229108033415,305,610,"Yu-Ganju WR",0.5,30,20,0,0,NA,1.40971719863446,0.8,0.05,2
"null",1,1.3,0,0.232229108033415,305,610,"Yu-Ganju WR",1,30,20,0,0,NA,0.484602468887255,0.8,0.05,2
"null",1,1.3,0,0.232229108033415,305,610,"Yu-Ganju WR",0.5,0,50,0,0,NA,0.920568813874668,0.8,0.05,2
"null",1,1.3,0,0.232229108033415,305,610,"Yu-Ganju WR",1,0,50,0,0,NA,0.211991898224575,0.8,0.05,2
"null",1,1.3,0,0.232229108033415,305,610,"Yu-Ganju WR",0.5,10,50,0,0,NA,0.455508951452474,0.8,0.05,2
"null",1,1.3,0,0.232229108033415,305,610,"Yu-Ganju WR",1,10,50,0,0,NA,0.254424059738295,0.8,0.05,2
"null",1,1.3,0,0.232229108033415,305,610,"Yu-Ganju WR",0.5,30,50,0,0,NA,0.902243065793219,0.8,0.05,2
"null",1,1.3,0,0.232229108033415,305,610,"Yu-Ganju WR",1,30,50,0,0,NA,0.428178515306688,0.8,0.05,2
"alternative",1.3,1.3,0.232229108033415,0.232229108033415,305,610,"Yu-Ganju WR",0.5,0,1,0,0,NA,0.457068037912978,0.8,0.05,2
"alternative",1.3,1.3,0.232229108033415,0.232229108033415,305,610,"Yu-Ganju WR",1,0,1,0,0,NA,0.000965520659959755,0.8,0.05,2
"alternative",1.3,1.3,0.232229108033415,0.232229108033415,305,610,"Yu-Ganju WR",0.5,10,1,0,0,NA,0.595233170698943,0.8,0.05,2
"alternative",1.3,1.3,0.232229108033415,0.232229108033415,305,610,"Yu-Ganju WR",1,10,1,1,0,76,12.6812775554916,0.8,0.05,2
"alternative",1.3,1.3,0.232229108033415,0.232229108033415,305,610,"Yu-Ganju WR",0.5,30,1,0.5,0.353553390593274,134,16.6702547805196,0.8,0.05,2
"alternative",1.3,1.3,0.232229108033415,0.232229108033415,305,610,"Yu-Ganju WR",1,30,1,0,0,NA,1.09941810037521,0.8,0.05,2
"alternative",1.3,1.3,0.232229108033415,0.232229108033415,305,610,"Yu-Ganju WR",0.5,0,20,0,0,NA,1.49792306524828,0.8,0.05,2
"alternative",1.3,1.3,0.232229108033415,0.232229108033415,305,610,"Yu-Ganju WR",1,0,20,0.5,0.353553390593274,32,1.50484924668557,0.8,0.05,2
"alternative",1.3,1.3,0.232229108033415,0.232229108033415,305,610,"Yu-Ganju WR",0.5,10,20,0,0,NA,4.00328228813933,0.8,0.05,2
"alternative",1.3,1.3,0.232229108033415,0.232229108033415,305,610,"Yu-Ganju WR",1,10,20,0,0,NA,2.37776605456743,0.8,0.05,2
"alternative",1.3,1.3,0.232229108033415,0.232229108033415,305,610,"Yu-Ganju WR",0.5,30,20,0.5,0.353553390593274,231,17.504806571166,0.8,0.05,2
"alternative",1.3,1.3,0.232229108033415,0.232229108033415,305,610,"Yu-Ganju WR",1,30,20,0.5,0.353553390593274,124,0.72868210832504,0.8,0.05,2
"alternative",1.3,1.3,0.232229108033415,0.232229108033415,305,610,"Yu-Ganju WR",0.5,0,50,0,0,NA,0.898691494664095,0.8,0.05,2
"alternative",1.3,1.3,0.232229108033415,0.232229108033415,305,610,"Yu-Ganju WR",1,0,50,0.5,0.353553390593274,305,11.4865884509013,0.8,0.05,2
"alternative",1.3,1.3,0.232229108033415,0.232229108033415,305,610,"Yu-Ganju WR",0.5,10,50,0,0,NA,4.13963586933582,0.8,0.05,2
"alternative",1.3,1.3,0.232229108033415,0.232229108033415,305,610,"Yu-Ganju WR",1,10,50,1,0,151.5,235.335295207004,0.8,0.05,2
"alternative",1.3,1.3,0.232229108033415,0.232229108033415,305,610,"Yu-Ganju WR",0.5,30,50,0.5,0.353553390593274,143,30.8879791851704,0.8,0.05,2
"alternative",1.3,1.3,0.232229108033415,0.232229108033415,305,610,"Yu-Ganju WR",1,30,50,0,0,NA,0.510593846726515,0.8,0.05,2
"null",1,1.5,0,0.358286909242583,128,256,"Yu-Ganju WR",0.5,0,1,0,0,NA,0.352553696563375,0.8,0.05,2
"null",1,1.5,0,0.358286909242583,128,256,"Yu-Ganju WR",1,0,1,0,0,NA,0.000127790501539234,0.8,0.05,2
"null",1,1.5,0,0.358286909242583,128,256,"Yu-Ganju WR",0.5,10,1,0,0,NA,1.05002016007904,0.8,0.05,2
"null",1,1.5,0,0.358286909242583,128,256,"Yu-Ganju WR",1,10,1,0,0,NA,0.253765020876848,0.8,0.05,2
"null",1,1.5,0,0.358286909242583,128,256,"Yu-Ganju WR",0.5,30,1,0,0,NA,1.59329369916019,0.8,0.05,2
"null",1,1.5,0,0.358286909242583,128,256,"Yu-Ganju WR",1,30,1,0,0,NA,0.444880353686998,0.8,0.05,2
"null",1,1.5,0,0.358286909242583,128,256,"Yu-Ganju WR",0.5,0,20,0,0,NA,0.708308687371236,0.8,0.05,2
"null",1,1.5,0,0.358286909242583,128,256,"Yu-Ganju WR",1,0,20,0,0,NA,0.250486631132932,0.8,0.05,2
"null",1,1.5,0,0.358286909242583,128,256,"Yu-Ganju WR",0.5,10,20,0,0,NA,0.66727109563814,0.8,0.05,2
"null",1,1.5,0,0.358286909242583,128,256,"Yu-Ganju WR",1,10,20,0,0,NA,0.292897524460437,0.8,0.05,2
"null",1,1.5,0,0.358286909242583,128,256,"Yu-Ganju WR",0.5,30,20,0,0,NA,0.598233754229874,0.8,0.05,2
"null",1,1.5,0,0.358286909242583,128,256,"Yu-Ganju WR",1,30,20,0,0,NA,0.204218728122233,0.8,0.05,2
"null",1,1.5,0,0.358286909242583,128,256,"Yu-Ganju WR",0.5,0,50,0,0,NA,0.809475354205774,0.8,0.05,2
"null",1,1.5,0,0.358286909242583,128,256,"Yu-Ganju WR",1,0,50,0,0,NA,0.350807486187272,0.8,0.05,2
"null",1,1.5,0,0.358286909242583,128,256,"Yu-Ganju WR",0.5,10,50,0,0,NA,0.752392068378683,0.8,0.05,2
"null",1,1.5,0,0.358286909242583,128,256,"Yu-Ganju WR",1,10,50,0,0,NA,0.473875760168297,0.8,0.05,2
"null",1,1.5,0,0.358286909242583,128,256,"Yu-Ganju WR",0.5,30,50,0,0,NA,2.14965555234429,0.8,0.05,2
"null",1,1.5,0,0.358286909242583,128,256,"Yu-Ganju WR",1,30,50,0,0,NA,0.59256122656932,0.8,0.05,2
"alternative",1.5,1.5,0.358286909242583,0.358286909242583,128,256,"Yu-Ganju WR",0.5,0,1,0,0,NA,2.02137307618119,0.8,0.05,2
"alternative",1.5,1.5,0.358286909242583,0.358286909242583,128,256,"Yu-Ganju WR",1,0,1,0,0,NA,0.000510173364039477,0.8,0.05,2
"alternative",1.5,1.5,0.358286909242583,0.358286909242583,128,256,"Yu-Ganju WR",0.5,10,1,0.5,0.353553390593274,81,25.5344210332369,0.8,0.05,2
"alternative",1.5,1.5,0.358286909242583,0.358286909242583,128,256,"Yu-Ganju WR",1,10,1,0.5,0.353553390593274,104,8.23551863798816,0.8,0.05,2
"alternative",1.5,1.5,0.358286909242583,0.358286909242583,128,256,"Yu-Ganju WR",0.5,30,1,0,0,NA,3.71710961464751,0.8,0.05,2
"alternative",1.5,1.5,0.358286909242583,0.358286909242583,128,256,"Yu-Ganju WR",1,30,1,0.5,0.353553390593274,118,14.3439457540703,0.8,0.05,2
"alternative",1.5,1.5,0.358286909242583,0.358286909242583,128,256,"Yu-Ganju WR",0.5,0,20,0.5,0.353553390593274,53,96.3254134516411,0.8,0.05,2
"alternative",1.5,1.5,0.358286909242583,0.358286909242583,128,256,"Yu-Ganju WR",1,0,20,0,0,NA,0.807907589913896,0.8,0.05,2
"alternative",1.5,1.5,0.358286909242583,0.358286909242583,128,256,"Yu-Ganju WR",0.5,10,20,0.5,0.353553390593274,121,8.79172233343681,0.8,0.05,2
"alternative",1.5,1.5,0.358286909242583,0.358286909242583,128,256,"Yu-Ganju WR",1,10,20,0.5,0.353553390593274,64,48.4555114422795,0.8,0.05,2
"alternative",1.5,1.5,0.358286909242583,0.358286909242583,128,256,"Yu-Ganju WR",0.5,30,20,0,0,NA,2.20022185107606,0.8,0.05,2
"alternative",1.5,1.5,0.358286909242583,0.358286909242583,128,256,"Yu-Ganju WR",1,30,20,0.5,0.353553390593274,102,21.3526366740837,0.8,0.05,2
"alternative",1.5,1.5,0.358286909242583,0.358286909242583,128,256,"Yu-Ganju WR",0.5,0,50,0.5,0.353553390593274,75,4.91645483120192,0.8,0.05,2
"alternative",1.5,1.5,0.358286909242583,0.358286909242583,128,256,"Yu-Ganju WR",1,0,50,1,0,84.5,58.6324207649329,0.8,0.05,2
"alternative",1.5,1.5,0.358286909242583,0.358286909242583,128,256,"Yu-Ganju WR",0.5,10,50,0,0,NA,4.52649840950725,0.8,0.05,2
"alternative",1.5,1.5,0.358286909242583,0.358286909242583,128,256,"Yu-Ganju WR",1,10,50,0.5,0.353553390593274,87,13.9440131326005,0.8,0.05,2
"alternative",1.5,1.5,0.358286909242583,0.358286909242583,128,256,"Yu-Ganju WR",0.5,30,50,0,0,NA,2.08906181224309,0.8,0.05,2
"alternative",1.5,1.5,0.358286909242583,0.358286909242583,128,256,"Yu-Ganju WR",1,30,50,0,0,NA,1.73893601535588,0.8,0.05,2
