"scenario_type","true_wr","design_wr","true_d","design_d","n_pairs","n_patients","design_method","kelly_fraction","burn_in","ramp","rejection_rate","se","median_crossing","median_final_evalue","target_power","alpha","n_sims"
"alternative",1.5,1.5,0.358286909242583,0.358286909242583,128,256,"Yu-Ganju WR",0.5,30,1,0.158,0.0115341232870123,100,2.54442826763877,0.8,0.05,1000
"alternative",1.5,1.5,0.358286909242583,0.358286909242583,128,256,"Yu-Ganju WR",1,30,1,0.311,0.0146382717559144,84,2.29574901720603,0.8,0.05,1000
"alternative",1.5,1.5,0.358286909242583,0.358286909242583,128,256,"Yu-Ganju WR",0.5,0,20,0.238,0.0134668481835951,82,3.18090966964139,0.8,0.05,1000
"alternative",1.5,1.5,0.358286909242583,0.358286909242583,128,256,"Yu-Ganju WR",1,0,20,0.332,0.0148921455808087,65.5,2.06844278650204,0.8,0.05,1000
"alternative",1.5,1.5,0.358286909242583,0.358286909242583,128,256,"Yu-Ganju WR",0.5,10,20,0.196,0.0125532465920175,94,3.24535187954615,0.8,0.05,1000
"alternative",1.5,1.5,0.358286909242583,0.358286909242583,128,256,"Yu-Ganju WR",1,10,20,0.344,0.0150221170279026,73.5,2.42826840013801,0.8,0.05,1000
"alternative",1.5,1.5,0.358286909242583,0.358286909242583,128,256,"Yu-Ganju WR",0.5,30,20,0.15,0.0112915897906362,101,2.81079696896329,0.8,0.05,1000
"alternative",1.5,1.5,0.358286909242583,0.358286909242583,128,256,"Yu-Ganju WR",1,30,20,0.28,0.0141985914794391,89,2.37148963740745,0.8,0.05,1000
"alternative",1.5,1.5,0.358286909242583,0.358286909242583,128,256,"Yu-Ganju WR",0.5,0,50,0.198,0.012601428490453,92,3.00244983845473,0.8,0.05,1000
"alternative",1.5,1.5,0.358286909242583,0.358286909242583,128,256,"Yu-Ganju WR",1,0,50,0.364,0.0152152555022911,72,2.59995483143707,0.8,0.05,1000
"alternative",1.5,1.5,0.358286909242583,0.358286909242583,128,256,"Yu-Ganju WR",0.5,10,50,0.147,0.0111978122863352,101,2.68568915149229,0.8,0.05,1000
"alternative",1.5,1.5,0.358286909242583,0.358286909242583,128,256,"Yu-Ganju WR",1,10,50,0.33,0.0148694317309035,86.5,2.75744650512917,0.8,0.05,1000
"alternative",1.5,1.5,0.358286909242583,0.358286909242583,128,256,"Yu-Ganju WR",0.5,30,50,0.074,0.00827792244467173,110,2.16361105326007,0.8,0.05,1000
"alternative",1.5,1.5,0.358286909242583,0.358286909242583,128,256,"Yu-Ganju WR",1,30,50,0.278,0.0141674274305535,98,2.71344650032065,0.8,0.05,1000
